id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,generic_name
7188239,4e00a719-edb5-45b1-9196-a777ad121e80,Sat Jul 22 2017 14:06:54 GMT-0600 (MDT),2017-07-22,2017-07-22 20:06:54 UTC,Mountain Time (US & Canada),231584,montanaclan,Brendan Moynahan,2017-07-24 15:04:48 UTC,2017-07-24 15:15:33 UTC,casual,CC-BY,https://www.inaturalist.org/observations/7188239,,,,,0,0,False,3.0,"Madison County, US-MT, US",45.3491602047,-111.5055892804,10.0,,,,10.0,,,False,,,,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516.0,Rainbow Trout
7727199,6fb9c7fe-8aa8-46b6-8514-09b2c89a214c,2017/08/28 5:43 PM PDT,2017-08-28,2017-08-29 00:43:00 UTC,Pacific Time (US & Canada),417670,morganfbs,,2017-08-31 17:24:44 UTC,2023-12-24 05:32:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7727199,https://inaturalist-open-data.s3.amazonaws.com/photos/10138298/medium.jpg,,,,3,1,False,,"Flathead County, MT, USA",48.6301006765,-114.3922877312,61.0,,,,61.0,,open,False,,,Westslope Cutthroat Trout,Oncorhynchus lewisi,Westslope Cutthroat Trout,Actinopterygii,1316403.0,Cutthroat Trout
7880015,6d06037e-5ab7-4c09-ae37-02e33959b0c0,2016/08/15 1:07 PM MDT,2016-08-15,2016-08-15 19:07:00 UTC,Mountain Time (US & Canada),43456,backcountrychronicles,,2017-09-11 19:13:42 UTC,2023-12-24 05:32:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7880015,https://inaturalist-open-data.s3.amazonaws.com/photos/10387952/medium.jpg,,,par marked west-slope cutthroat,1,0,False,,"Powell County, MT, USA",46.9789474719,-113.0973815918,100.0,,,,100.0,,open,False,,,Westslope Cutthroat Trout,Oncorhynchus lewisi,Westslope Cutthroat Trout,Actinopterygii,1316403.0,Cutthroat Trout
8460055,3526bda8-8777-4ad4-9078-efb0dfff153f,Sun Oct 08 2017 14:47:07 GMT-0600 (MDT),2017-10-08,2017-10-08 20:47:07 UTC,Mountain Time (US & Canada),668273,aray81397,,2017-10-19 01:14:48 UTC,2020-10-01 13:00:12 UTC,research,,https://www.inaturalist.org/observations/8460055,https://static.inaturalist.org/photos/11276483/medium.jpg,,,,2,0,False,3.0,"Bitterroot National Forest, Darby, MT, US",45.7799033333,-114.271195,500.0,,,,500.0,,open,False,,,Brown Trout,Salmo trutta,Brown Trout,Actinopterygii,47518.0,Brown Trout
8460105,59555e67-d414-4a3f-a3ea-2a8a7d6e85a1,Sat Sep 30 2017 12:56:51 GMT-0600 (MDT),2017-09-30,2017-09-30 18:56:51 UTC,Mountain Time (US & Canada),668273,aray81397,,2017-10-19 01:17:43 UTC,2023-12-24 05:32:27 UTC,research,,https://www.inaturalist.org/observations/8460105,https://static.inaturalist.org/photos/11276549/medium.jpg,,,,1,0,False,3.0,"Darby, MT  59829, Darby, MT, US",45.985344566,-114.1531680192,1191.0,,,,1191.0,,open,False,,,Westslope Cutthroat Trout,Oncorhynchus lewisi,Westslope Cutthroat Trout,Actinopterygii,1316403.0,Cutthroat Trout
8731127,195b4e5a-1316-4b52-b476-1296478f105d,Mon Sep 11 2017 13:11:55 GMT-0600 (MDT),2017-09-11,2017-09-11 19:11:55 UTC,Mountain Time (US & Canada),541823,jay41,Jay Manford,2017-11-08 17:09:34 UTC,2024-09-14 23:35:36 UTC,research,,https://www.inaturalist.org/observations/8731127,https://static.inaturalist.org/photos/11743769/medium.jpg,,,,4,1,False,3.0,"Gallatin National Forest, Emigrant, MT, US",45.3001033333,-110.9484033333,,,,,,,open,False,,,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516.0,Rainbow Trout
9058342,24a8bfcc-12e0-44f3-8260-c8cb3e149806,Wed Aug 16 2017 13:08:35 GMT-0800 (AKDT),2017-08-16,2017-08-16 21:08:35 UTC,Alaska,616826,janikm907,,2017-12-05 23:57:05 UTC,2025-08-30 17:32:17 UTC,research,,https://www.inaturalist.org/observations/9058342,https://static.inaturalist.org/photos/12229156/medium.jpg,,,,3,0,False,3.0,"Gallatin National Forest, Gardiner, MT, US",45.0643970155,-110.6356752172,3837.0,,,,3837.0,,open,False,,,Brook Trout,Salvelinus fontinalis,Brook Trout,Actinopterygii,49596.0,Brook Trout
9058378,b0423b0e-2027-475c-9335-06ab457d244d,Sat Jul 02 2016 13:55:39 GMT-0800 (AKDT),2016-07-02,2016-07-02 21:55:39 UTC,Alaska,616826,janikm907,,2017-12-06 00:00:14 UTC,2025-05-28 00:18:43 UTC,research,,https://www.inaturalist.org/observations/9058378,https://static.inaturalist.org/photos/12229211/medium.jpg,,,Caught in Montana sup species of cutthroat mostly in of course the Yellowstone river ,3,0,False,3.0,"Gallatin National Forest, Gardiner, MT, US",45.0378611667,-110.6651783333,,,,,,,open,False,,,Yellowstone Cutthroat Trout,Oncorhynchus virginalis bouvieri,Yellowstone Cutthroat Trout,Actinopterygii,1520370.0,Cutthroat Trout
9253333,dcea0e89-fa21-4c78-a868-44955bfafa5e,2017/12/23 10:47 AM MST,2017-12-23,2017-12-23 17:47:00 UTC,Mountain Time (US & Canada),393377,pagophila,Nicholas Sly,2017-12-24 22:58:07 UTC,2024-09-14 23:35:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/9253333,https://inaturalist-open-data.s3.amazonaws.com/photos/12529794/medium.jpeg,,,,2,0,False,,"Giant Springs State Park, Cascade County, MT, USA",47.5344410396,-111.2302798033,22.0,,,,22.0,,,False,,,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516.0,Rainbow Trout
9286720,38d87b7f-7fcb-4958-b445-5e0a92f2c3b9,2017/06/26 2:15 PM -0700,2017-06-26,2017-06-26 21:15:00 UTC,Arizona,20265,helsky,Eliseo D Moreno,2017-12-28 21:16:18 UTC,2024-12-16 00:44:29 UTC,needs_id,CC-BY-SA,https://www.inaturalist.org/observations/9286720,https://inaturalist-open-data.s3.amazonaws.com/photos/12588043/medium.jpeg,,,,1,0,False,,"Powell County, MT, USA",46.9100143806,-113.1765408676,336079.0,,,,336079.0,,,False,,,Salmons and Trouts,Salmoninae,Salmons and Trouts,Actinopterygii,342904.0,Unspecified
9403750,e89f978c-4353-4582-975a-0d82aa681b5b,2009/07/01 4:47 PM UTC,2009-07-01,,UTC,285178,andesgeo,andes geo,2018-01-08 03:33:25 UTC,2024-10-06 22:04:07 UTC,research,,https://www.inaturalist.org/observations/9403750,https://static.inaturalist.org/photos/12777632/medium.jpeg,,,before rotenone,3,0,False,,"Wise River, MT, USA",45.579291173,-112.903944701,8.0,,,,8.0,,open,False,,,Westslope Cutthroat Trout,Oncorhynchus lewisi,Westslope Cutthroat Trout,Actinopterygii,1316403.0,Cutthroat Trout
9839667,e34c1c4f-2bca-45a5-8824-5ff4a33d6419,Thu Feb 08 2018 13:00:41 GMT-0500 (EST),2018-02-08,2018-02-08 18:00:41 UTC,Eastern Time (US & Canada),629167,tburke,,2018-02-12 22:07:06 UTC,2018-03-20 18:06:20 UTC,casual,,https://www.inaturalist.org/observations/9839667,https://static.inaturalist.org/photos/13475565/medium.jpg,,,,2,0,False,3.0,United States,48.6134012501,-113.3973778803,3000796.0,,,,3000796.0,,,False,,,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516.0,Rainbow Trout
10033458,a076f979-7128-4d20-b927-cabfd367d427,2018-02-03,2018-02-03,,Mountain Time (US & Canada),162276,kcoyle7,Katie Coyle,2018-02-28 17:58:09 UTC,2018-02-28 18:04:33 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/10033458,,,,,0,0,False,,"Cascade County, US-MT, Lewis and Clark National Historic Trail, US",47.206228,-111.769409,720.0,,,,720.0,,,False,,,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516.0,Rainbow Trout
10600772,18b27878-14ad-4595-8b35-f4dc2130f1cd,Tue Apr 03 2018 17:15:46 GMT-0500 (CDT),2018-04-03,2018-04-03 22:15:46 UTC,Central Time (US & Canada),826517,jcox8,,2018-04-03 22:16:56 UTC,2025-08-30 17:33:05 UTC,research,,https://www.inaturalist.org/observations/10600772,https://static.inaturalist.org/photos/14780722/medium.jpg,,,,6,0,False,3.0,"5461–5699 Big Flat Rd, Missoula, MT, US",46.9157059896,-114.1895457551,640.0,,,,640.0,,open,False,,,Bull Trout,Salvelinus confluentus,Bull Trout,Actinopterygii,111978.0,Bull Trout
10645032,2d4a7f91-1fd4-40d5-b3da-804ae5acb591,Sun Mar 12 2017 12:15:03 GMT-0400 (EDT),2017-03-12,2017-03-12 16:15:03 UTC,Eastern Time (US & Canada),224820,gordondimmig,,2018-04-05 21:59:04 UTC,2020-10-01 20:17:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10645032,https://inaturalist-open-data.s3.amazonaws.com/photos/14853582/medium.jpg,,,,2,0,False,3.0,"59749, Sheridan, MT, US",45.2820883333,-112.0953528333,5.0,,,,5.0,,open,False,,,Brown Trout,Salmo trutta,Brown Trout,Actinopterygii,47518.0,Brown Trout
10761415,e6c4886a-f65b-4911-bdd0-960d45d6ae75,2014/07/20 4:15 PM EDT,2014-07-20,2014-07-20 20:15:00 UTC,Eastern Time (US & Canada),224820,gordondimmig,,2018-04-10 22:13:53 UTC,2025-08-30 17:32:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10761415,https://inaturalist-open-data.s3.amazonaws.com/photos/15046513/medium.jpg,,,Individual was caught unintentionally while nymphing and was released immediately after photo.,5,0,False,,"Powell County, MT, USA",47.1297171807,-112.9669189453,4129.0,,,,4129.0,,open,False,,,Bull Trout,Salvelinus confluentus,Bull Trout,Actinopterygii,111978.0,Bull Trout
10792338,0b440bf6-ac21-42af-af49-5dcdeb58c694,2016/08/07 3:58 PM EDT,2016-08-07,2016-08-07 19:58:00 UTC,Eastern Time (US & Canada),224820,gordondimmig,,2018-04-12 01:53:25 UTC,2023-12-24 03:47:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10792338,https://inaturalist-open-data.s3.amazonaws.com/photos/15103301/medium.jpg,,,,1,0,False,,"Granite County, MT, USA",46.6329362254,-113.6556243896,7174.0,,,,7174.0,,open,False,,,Westslope Cutthroat Trout,Oncorhynchus lewisi,Westslope Cutthroat Trout,Actinopterygii,1316403.0,Cutthroat Trout
11284756,4883cd64-bc52-4e4a-ade5-ac79ba1ed622,Mon Apr 29 2013 15:53:28 GMT-0500 (CDT),2013-04-29,2013-04-29 20:53:28 UTC,Central Time (US & Canada),865676,adama010,,2018-04-21 20:59:06 UTC,2024-09-14 23:34:59 UTC,research,,https://www.inaturalist.org/observations/11284756,https://static.inaturalist.org/photos/16048301/medium.jpg,,,,2,0,False,3.0,"Bighorn Canyon National Recreation Area, Hardin, MT, US",45.3319133044,-107.9043536436,2058.0,,,,2058.0,,,False,,,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516.0,Rainbow Trout
11404984,c6ed91ee-b547-4fec-8463-818dbe4c4a15,Sun Apr 22 2018 11:09:44 GMT-0700 (PDT),2018-04-22,2018-04-22 18:09:44 UTC,Pacific Time (US & Canada),461040,jackattack321,,2018-04-24 22:57:28 UTC,2024-09-14 23:34:21 UTC,research,,https://www.inaturalist.org/observations/11404984,https://static.inaturalist.org/photos/16260187/medium.jpg,,,,3,0,False,3.0,"59901, Kalispell, MT, US",48.248099279,-114.2898366614,24.0,,,,24.0,,,False,,,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516.0,Rainbow Trout
12850704,2dbdbe2c-de07-4950-8d58-e1031ea11bd1,Sat May 26 2018 19:27:58 GMT-0600 (MDT),2018-05-26,2018-05-27 01:27:58 UTC,Mountain Time (US & Canada),978656,mschreiner,,2018-05-27 05:34:10 UTC,2023-05-14 23:43:12 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/12850704,https://inaturalist-open-data.s3.amazonaws.com/photos/18647711/medium.jpg,,,,3,0,False,3.0,"Gallatin County, US-MT, US",44.8341366667,-111.3137133333,5.0,,,,5.0,,,False,,,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516.0,Rainbow Trout
12972263,7e078138-395f-40ca-a894-0561f56e4bc4,,,,Mountain Time (US & Canada),978632,lexiw,lexi,2018-05-31 02:25:12 UTC,2023-01-06 21:29:47 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/12972263,https://inaturalist-open-data.s3.amazonaws.com/photos/18861278/medium.png,,,,2,0,False,2.0,"West Yellowstone, MT 59758, USA",44.8102662928,-111.0919452086,16511.0,,,,16511.0,,open,False,gps,gps,Brown Trout,Salmo trutta,Brown Trout,Actinopterygii,47518.0,Brown Trout
13089996,0fbf8a97-4a71-493e-a568-43e0795b5fdb,Thu Jul 27 2017 15:08:24 GMT-0400 (EDT),2017-07-27,2017-07-27 19:08:24 UTC,Eastern Time (US & Canada),978754,madiestrauss,,2018-06-03 20:51:21 UTC,2024-09-14 23:34:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/13089996,https://inaturalist-open-data.s3.amazonaws.com/photos/19070226/medium.jpg,,,,2,0,False,3.0,"Yellowstone River, Livingston, MT, US",45.7204866667,-110.4722366667,5.0,,,,5.0,,,False,,,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516.0,Rainbow Trout
13091027,4ef2281f-13c5-4c3f-b47d-c1959f595226,Tue Jul 25 2017 13:40:19 GMT-0400 (EDT),2017-07-25,2017-07-25 17:40:19 UTC,Eastern Time (US & Canada),978754,madiestrauss,,2018-06-03 21:22:38 UTC,2024-10-06 22:03:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/13091027,https://inaturalist-open-data.s3.amazonaws.com/photos/19072450/medium.jpg,,,,3,0,False,3.0,"Beaverhead-Deerlodge National Forest, Wise River, MT, US",45.8692778876,-113.1150623771,11348.0,,,,11348.0,,open,False,,,Westslope Cutthroat Trout,Oncorhynchus lewisi,Westslope Cutthroat Trout,Actinopterygii,1316403.0,Cutthroat Trout
13100355,125d9902-b6c1-4c2e-9c81-707880e66764,Sun Jun 03 2018 15:59:54 GMT-0600 (MDT),2018-06-03,2018-06-03 21:59:54 UTC,Mountain Time (US & Canada),998190,yungbo,,2018-06-04 01:56:27 UTC,2022-12-25 19:39:53 UTC,research,,https://www.inaturalist.org/observations/13100355,https://static.inaturalist.org/photos/19089125/medium.jpg,,,,8,3,False,3.0,"Gallatin National Forest, West Yellowstone, MT, US",44.7154666667,-111.1023166667,6.0,,,,6.0,,open,False,,,Brown Trout,Salmo trutta,Brown Trout,Actinopterygii,47518.0,Brown Trout
13129474,5818bc72-31f3-44e8-8034-6f2064021ac9,Sun Jun 11 2017 12:44:04 GMT-0600 (MDT),2017-06-11,2017-06-11 18:44:04 UTC,Mountain Time (US & Canada),978761,evan178,,2018-06-05 00:58:28 UTC,2025-07-29 19:03:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/13129474,https://inaturalist-open-data.s3.amazonaws.com/photos/19143454/medium.jpg,,,,5,2,False,3.0,"Gallatin National Forest, Gallatin Gateway, MT, US",45.2672915626,-111.2459353528,52.0,,,,52.0,,open,False,,,Westslope Cutbow,Oncorhynchus mykiss × lewisi,Westslope Cutbow,Actinopterygii,1529904.0,Cutbow Hybrid
13526850,a197d19d-a55b-4e7b-8573-0f869d3d1f73,Mon Sep 25 2017 14:12:30 GMT-0700 (PDT),2017-09-25,2017-09-25 21:12:30 UTC,Pacific Time (US & Canada),1031061,akott,,2018-06-17 20:08:33 UTC,2024-12-16 00:53:17 UTC,research,,https://www.inaturalist.org/observations/13526850,https://static.inaturalist.org/photos/19877493/medium.jpg,,,,3,1,False,3.0,"59820, Alberton, MT, US",46.981105,-114.6555333333,5.0,,,,5.0,,open,False,,,Westslope Cutbow,Oncorhynchus mykiss × lewisi,Westslope Cutbow,Actinopterygii,1529904.0,Cutbow Hybrid
13526910,06540bbc-ecc8-4d88-8fd1-7e478df82bae,Sat Sep 23 2017 15:25:19 GMT-0700 (PDT),2017-09-23,2017-09-23 22:25:19 UTC,Pacific Time (US & Canada),1031061,akott,,2018-06-17 20:11:02 UTC,2023-12-24 05:32:35 UTC,research,,https://www.inaturalist.org/observations/13526910,https://static.inaturalist.org/photos/19877594/medium.jpg,,,,2,0,False,3.0,"Lolo National Forest, Superior, MT, US",47.0410305,-114.7338716667,6000.0,,,,6000.0,,open,False,,,Westslope Cutthroat Trout,Oncorhynchus lewisi,Westslope Cutthroat Trout,Actinopterygii,1316403.0,Cutthroat Trout
13692126,d70a4e4e-e6b3-498a-9d99-2569f3096735,Thu Jun 21 2018 13:39:41 GMT-0600 (MDT),2018-06-21,2018-06-21 19:39:41 UTC,Mountain Time (US & Canada),267956,vulpes,Vulpes,2018-06-23 05:28:16 UTC,2023-12-24 05:32:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/13692126,https://inaturalist-open-data.s3.amazonaws.com/photos/20168588/medium.jpg,,,,1,0,False,3.0,"Lolo National Forest, Huson, MT, US",47.1010208061,-114.4244039954,558.0,,,,558.0,,open,False,,,Westslope Cutthroat Trout,Oncorhynchus lewisi,Westslope Cutthroat Trout,Actinopterygii,1316403.0,Cutthroat Trout
13987467,5ecaca25-9e53-4e78-8409-bc5a87fb334d,2018/06/25 1:11 PM PDT,2018-06-25,2018-06-25 20:11:00 UTC,Pacific Time (US & Canada),250046,ungerlord,,2018-07-02 18:27:48 UTC,2025-08-30 17:33:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/13987467,https://inaturalist-open-data.s3.amazonaws.com/photos/20684460/medium.jpg,,,"Since this is an invasive species, the fish was not thrown back in.",4,0,False,,"Flathead County, MT, USA",48.8298333333,-114.2011194444,10.0,,,,10.0,,open,False,,,Lake Trout,Salvelinus namaycush,Lake Trout,Actinopterygii,111991.0,Lake Trout
14004454,38d4ba9c-361d-4dd7-b533-d4fd3d80e9b8,Sun May 27 2018 04:37:30 GMT-0600 (MDT),2018-05-27,2018-05-27 10:37:30 UTC,Mountain Time (US & Canada),1062528,hfro,,2018-07-03 05:22:13 UTC,2023-06-16 13:35:46 UTC,research,,https://www.inaturalist.org/observations/14004454,https://static.inaturalist.org/photos/20714465/medium.jpg,,,,3,0,False,3.0,"Gallatin National Forest, West Yellowstone, MT, US",44.8204207232,-111.2233076563,12394.0,,,,12394.0,,open,False,,,Brown Trout,Salmo trutta,Brown Trout,Actinopterygii,47518.0,Brown Trout
14201268,7b23442d-6ea7-4844-ba8b-231601ead9d4,Wed Jun 27 2018 17:07:19 GMT-0700 (PDT),2018-06-27,2018-06-28 00:07:19 UTC,Pacific Time (US & Canada),280544,joe_cutler,,2018-07-09 16:20:35 UTC,2023-12-24 05:52:17 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/14201268,https://inaturalist-open-data.s3.amazonaws.com/photos/21063638/medium.jpg,,,,2,0,False,3.0,"Glacier National Park, Columbia Falls, MT, US",48.4768183126,-114.0933352927,3858.0,,,,3858.0,,open,False,,,Westslope Cutthroat Trout,Oncorhynchus lewisi,Westslope Cutthroat Trout,Actinopterygii,1316403.0,Cutthroat Trout
14207867,39f45097-ce86-4b58-8950-e05c355a0592,2008/07/13 5:12 PM CDT,2008-07-13,2008-07-13 22:12:00 UTC,Central Time (US & Canada),1076705,jponeal,Jonathan O'Neal,2018-07-09 19:50:37 UTC,2024-09-14 23:33:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/14207867,https://inaturalist-open-data.s3.amazonaws.com/photos/21074173/medium.jpeg,,,,2,0,False,,"Canyon Creek, MT 59633, USA",46.8054941,-112.2644583,1484.0,,,,1484.0,,,False,,,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516.0,Rainbow Trout
14207960,0d528fa9-d9ff-47cf-b46a-2b43417c53ec,2008/07/13 5:18 PM CDT,2008-07-13,2008-07-13 22:18:00 UTC,Central Time (US & Canada),1076705,jponeal,Jonathan O'Neal,2018-07-09 19:55:09 UTC,2025-08-30 17:34:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/14207960,https://inaturalist-open-data.s3.amazonaws.com/photos/21074244/medium.jpeg,,,,2,0,False,,"Canyon Creek, MT 59633, USA",46.8054941,-112.2644583,1484.0,,,,1484.0,,open,False,,,Brook Trout,Salvelinus fontinalis,Brook Trout,Actinopterygii,49596.0,Brook Trout
14224115,156d4799-d352-438b-98fb-5a7ceafa20b9,Mon May 21 2018 19:52:23 GMT-0600 (MDT),2018-05-21,2018-05-22 01:52:23 UTC,Mountain Time (US & Canada),493599,flammulation,,2018-07-10 08:33:09 UTC,2023-12-24 03:47:40 UTC,research,,https://www.inaturalist.org/observations/14224115,https://static.inaturalist.org/photos/21104894/medium.jpg,,,,3,0,False,3.0,"100 Madison St, Missoula, MT, US",46.8674,-113.9865283333,30.0,,,,30.0,,open,False,,,Westslope Cutthroat Trout,Oncorhynchus lewisi,Westslope Cutthroat Trout,Actinopterygii,1316403.0,Cutthroat Trout
14679038,c3f92aec-238a-4a51-aa9e-33154b02975f,2018-07-23 4:51:09 PM MDT,2018-07-23,2018-07-23 22:51:09 UTC,Mountain Time (US & Canada),789264,taitsougstad,Tait Sougstad,2018-07-24 05:05:46 UTC,2024-09-14 23:33:54 UTC,research,CC0,https://www.inaturalist.org/observations/14679038,https://inaturalist-open-data.s3.amazonaws.com/photos/21882332/medium.jpeg,,,,2,0,False,2.0,"Carbon County, US-MT, US",45.05175247,-109.41784332,7.0,,,,7.0,,,False,,,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516.0,Rainbow Trout
14738590,43867280-4d57-4c54-a16b-3c0ad8428dcc,Wed Jul 25 2018 20:47:53 GMT-0600 (MDT),2018-07-25,2018-07-26 02:47:53 UTC,Mountain Time (US & Canada),267956,vulpes,Vulpes,2018-07-26 03:29:08 UTC,2024-09-14 23:33:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/14738590,https://inaturalist-open-data.s3.amazonaws.com/photos/21988804/medium.jpg,,,,2,0,False,3.0,"700–998 Rattlesnake Run, Missoula, MT, US",46.90667,-113.9697883333,5.0,,,,5.0,,,False,,,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516.0,Rainbow Trout
14799194,735b10c4-b4ef-4fd9-bb78-b84817837d33,2008/02/17 3:01 AM PST,2008-02-17,2008-02-17 11:01:00 UTC,Pacific Time (US & Canada),63377,the_rainbow_bee,Tyler Kelly,2018-07-27 20:14:16 UTC,2025-08-30 17:34:34 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/14799194,https://inaturalist-open-data.s3.amazonaws.com/photos/22088188/medium.jpg,,,,2,0,False,,"Beaverhead County, MT, USA",45.2101873377,-113.4973213137,488.0,,,,488.0,,open,False,,,Brook Trout,Salvelinus fontinalis,Brook Trout,Actinopterygii,49596.0,Brook Trout
14849070,6de0cedd-fa9b-4d1a-ac78-9c162f02898e,Sat Jul 28 2018 14:49:16 GMT-0600 (MDT),2018-07-28,2018-07-28 20:49:16 UTC,Mountain Time (US & Canada),267956,vulpes,Vulpes,2018-07-28 20:59:32 UTC,2025-06-15 16:07:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/14849070,https://inaturalist-open-data.s3.amazonaws.com/photos/22166662/medium.jpg,,,,3,1,False,3.0,"4770 Duncan Dr, Missoula, MT, US",46.90842,-113.96878,5.0,,,,5.0,,open,False,,,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516.0,Rainbow Trout
15248951,56fe36ef-b6bb-43c9-8149-a3c0506b4b05,2018-07-31 11:32:07 AM MDT,2018-07-31,2018-07-31 17:32:07 UTC,Mountain Time (US & Canada),1131251,tlambert,,2018-08-09 00:33:15 UTC,2020-10-01 08:42:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/15248951,https://inaturalist-open-data.s3.amazonaws.com/photos/22814058/medium.jpeg,,,,3,0,False,2.0,"Victor, MT 59875, USA",46.4684158734,-114.221069254,698.0,,,,698.0,,open,False,gps,gps,Brown Trout,Salmo trutta,Brown Trout,Actinopterygii,47518.0,Brown Trout
15452080,0fdb3693-e4cd-4fa5-bb06-14b7ad508eb5,2018-01-28 5:06:52 PM MST,2018-01-28,2018-01-29 00:06:52 UTC,Mountain Time (US & Canada),855832,mtcole,Cole Smith,2018-08-15 17:00:38 UTC,2023-11-08 03:50:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/15452080,https://inaturalist-open-data.s3.amazonaws.com/photos/23180804/medium.jpeg,,,,4,0,False,2.0,"Lake County, US-MT, US",47.4275606009,-114.3038978967,1407.0,,,,26839.0,obscured,open,True,gps,gps,Brown Trout,Salmo trutta,Brown Trout,Actinopterygii,47518.0,Brown Trout
